Catálogo;Grupo de codes;Código;Versão;Texto Code;Tem texto Longo?;Válido desde;Classe defeitos;Criado por;Data de criação;Modificado por;Data de modificação;Registro inativo;Código de utilização
A;MC-CRM;0510;1;REMANEJAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0550;1;REPARO EM TUBO DE PVC;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0560;1;RETIRAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0570;1;RETIRAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0590;1;SUBSTITUIR FECHADURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0600;1;SUBSTITUIR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0690;1;TROCAR FECHADURA/CADEADO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0710;1;TROCAR PARAFUSO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0720;1;TROCAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0740;1;TROCAR POSTE DE DATALOGGER;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0750;1;TROCAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0780;1;VENTEIO - INSTALAR BENGALA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CRM;0790;1;OUTROS;FALSO;01/01/1993;;TR022506;12/08/2019;;;;
A;MC-CXDAT;0180;1;INSTALAR FECHADURA/CADEADO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CXDAT;0260;1;INSTALAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CXDAT;0370;1;LIMPEZA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CXDAT;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CXDAT;0660;1;TROCAR CAIXA DE DATA LOGGER;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CXDAT;0690;1;TROCAR FECHADURA/CADEADO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CXDAT;0720;1;TROCAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-CXDAT;0730;1;OUTROS;FALSO;01/01/1993;;TR022506;12/08/2019;;;;
A;MC-CXVAL;0010;1;ABERTURA DE VALA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;X
A;MC-CXVAL;0070;1;CAPINA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0080;1;CONCRETAR CAIXA DE VÁLVULA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0090;1;CONFECCIONAR GRADIL;FALSO;01/01/1993;;CS210482;02/09/2015;;;;X
A;MC-CXVAL;0100;1;CONFECCIONAR PORTÃO;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0110;1;CONSTRUIR BASE DE CONCRETO;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0120;1;CONSTRUIR CAIXA DE VÁLVULA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0150;1;CONSTRUIR MURO;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0160;1;DESVIO DE ÁGUAS PLUVIAIS;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0250;1;INSTALAR PARAFUSO;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0300;1;INSTALAR PROTEÇÃO MECÂNICA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0370;1;LIMPEZA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0380;1;LOCALIZAÇÃO;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0400;1;NIVELAMENTO;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0430;1;RECOMPOSIÇÃO;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0450;1;REFAZER CAIXA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0460;1;REFORÇAR ESTRUTURA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0500;1;REMANEJAR CAIXA DE VÁLVULA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0710;1;TROCAR PARAFUSO;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0770;1;TROCAR TAMPA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
A;MC-CXVAL;0780;1;OUTROS;FALSO;01/01/1993;;TR022506;12/08/2019;;;;
A;MC-DRENA;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;X
A;MC-DRENA;0460;1;REFORÇAR ESTRUTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-DRENA;0730;1;TROCAR POSTE;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-DRENA;0740;1;OUTROS;FALSO;01/01/1993;;TR022506;12/08/2019;;;;
A;MC-ERD;0010;1;ABERTURA DE VALA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;X
A;MC-ERD;0040;1;APOIO - CIVIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0070;1;CAPINA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0090;1;CONFECCIONAR GRADIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0100;1;CONFECCIONAR PORTÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0110;1;CONSTRUIR BASE DE CONCRETO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0130;1;CONSTRUIR COBERTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0150;1;CONSTRUIR MURO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0160;1;DESVIO DE ÁGUAS PLUVIAIS;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0170;1;INSTALAR CONCERTINA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0190;1;INSTALAR GUARD RAIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0210;1;INSTALAR MARCO - HORIZONTAL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0220;1;INSTALAR MARCO - VERTICAL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0240;1;INSTALAR NEW JERSEY;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0260;1;INSTALAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0280;1;INSTALAR POSTE DATALOGGER;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0290;1;INSTALAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0300;1;INSTALAR PROTEÇÃO MECÂNICA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0310;1;INSTALAR SUPORTE (PREGUIÇA);FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0320;1;INSTALAR TACHÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0340;1;INSTALAR TOROFITA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0370;1;LIMPEZA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0400;1;NIVELAMENTO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0430;1;RECOMPOSIÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0460;1;REFORÇAR ESTRUTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0470;1;REFORÇAR SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0480;1;REINSTALAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0510;1;REMANEJAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0550;1;REPARO EM TUBO DE PVC;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0560;1;RETIRAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0570;1;RETIRAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0600;1;SUBSTITUIR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0630;1;TROCAR AMORTECEDOR;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0640;1;TROCAR ARTICULAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0690;1;TROCAR FECHADURA/CADEADO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0700;1;TROCAR MOLA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0710;1;TROCAR PARAFUSO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0720;1;TROCAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0740;1;TROCAR POSTE DE DATALOGGER;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0750;1;TROCAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0770;1;TROCAR TAMPA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0780;1;VENTEIO - INSTALAR BENGALA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERD;0790;1;OUTROS;FALSO;01/01/1993;;TR022506;12/08/2019;;;;
A;MC-ERP;0010;1;ABERTURA DE VALA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0040;1;APOIO - CIVIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0070;1;CAPINA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0080;1;CONCRETAR CAIXA DE VÁLVULA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0090;1;CONFECCIONAR GRADIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0100;1;CONFECCIONAR PORTÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0110;1;CONSTRUIR BASE DE CONCRETO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0130;1;CONSTRUIR COBERTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0150;1;CONSTRUIR MURO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0160;1;DESVIO DE ÁGUAS PLUVIAIS;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0170;1;INSTALAR CONCERTINA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0190;1;INSTALAR GUARD RAIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0210;1;INSTALAR MARCO - HORIZONTAL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0220;1;INSTALAR MARCO - VERTICAL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0240;1;INSTALAR NEW JERSEY;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0260;1;INSTALAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0280;1;INSTALAR POSTE DATALOGGER;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0290;1;INSTALAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0300;1;INSTALAR PROTEÇÃO MECÂNICA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0310;1;INSTALAR SUPORTE (PREGUIÇA);FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0320;1;INSTALAR TACHÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0340;1;INSTALAR TOROFITA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0370;1;LIMPEZA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0400;1;NIVELAMENTO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0430;1;RECOMPOSIÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0460;1;REFORÇAR ESTRUTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0470;1;REFORÇAR SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0480;1;REINSTALAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0510;1;REMANEJAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0550;1;REPARO EM TUBO DE PVC;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0560;1;RETIRAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0570;1;RETIRAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0590;1;SUBSTITUIR FECHADURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0600;1;SUBSTITUIR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0630;1;TROCAR AMORTECEDOR;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0640;1;TROCAR ARTICULAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0690;1;TROCAR FECHADURA/CADEADO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0700;1;TROCAR MOLA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0710;1;TROCAR PARAFUSO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0720;1;TROCAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0740;1;TROCAR POSTE DE DATALOGGER;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0750;1;TROCAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0770;1;TROCAR TAMPA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0780;1;VENTEIO - INSTALAR BENGALA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERP;0790;1;OUTROS;FALSO;01/01/1993;;TR022506;12/08/2019;;;;
A;MC-ERS;0010;1;ABERTURA DE VALA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0040;1;APOIO - CIVIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0070;1;CAPINA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0090;1;CONFECCIONAR GRADIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0100;1;CONFECCIONAR PORTÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0110;1;CONSTRUIR BASE DE CONCRETO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0130;1;CONSTRUIR COBERTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0150;1;CONSTRUIR MURO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0160;1;DESVIO DE ÁGUAS PLUVIAIS;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0170;1;INSTALAR CONCERTINA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0190;1;INSTALAR GUARD RAIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0210;1;INSTALAR MARCO - HORIZONTAL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0220;1;INSTALAR MARCO - VERTICAL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0240;1;INSTALAR NEW JERSEY;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0260;1;INSTALAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0280;1;INSTALAR POSTE DATALOGGER;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0290;1;INSTALAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0300;1;INSTALAR PROTEÇÃO MECÂNICA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0310;1;INSTALAR SUPORTE (PREGUIÇA);FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0320;1;INSTALAR TACHÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0340;1;INSTALAR TOROFITA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0370;1;LIMPEZA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0400;1;NIVELAMENTO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0430;1;RECOMPOSIÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0460;1;REFORÇAR ESTRUTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0470;1;REFORÇAR SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0480;1;REINSTALAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0510;1;REMANEJAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0550;1;REPARO EM TUBO DE PVC;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0560;1;RETIRAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0570;1;RETIRAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0600;1;SUBSTITUIR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0630;1;TROCAR AMORTECEDOR;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0640;1;TROCAR ARTICULAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0690;1;TROCAR FECHADURA/CADEADO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0700;1;TROCAR MOLA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0710;1;TROCAR PARAFUSO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0720;1;TROCAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0740;1;TROCAR POSTE DE DATALOGGER;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0750;1;TROCAR POSTE DE IDENTIFICAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0770;1;TROCAR TAMPA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0780;1;VENTEIO - INSTALAR BENGALA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-ERS;0790;1;OUTROS;FALSO;01/01/1993;;TR022506;12/08/2019;;;;
A;MC-INSAL;0130;1;CONSTRUIR COBERTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0150;1;CONSTRUIR MURO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0160;1;DESVIO DE ÁGUAS PLUVIAIS;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0200;1;INSTALAR LUMINARIA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0300;1;INSTALAR PROTEÇÃO MECÂNICA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0370;1;LIMPEZA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0400;1;NIVELAMENTO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0460;1;REFORÇAR ESTRUTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0540;1;REPARO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0620;1;TROCAR;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-INSAL;0630;1;OUTROS;FALSO;01/01/1993;;TR022506;12/08/2019;;;;
A;MC-LANCP;0040;1;APOIO - CIVIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-LANCP;0260;1;INSTALAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-LANCP;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-LANCP;0460;1;REFORÇAR ESTRUTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-LANCP;0470;1;OUTROS;FALSO;01/01/1993;;TR022506;12/08/2019;;;;
A;MC-MASIN;0070;1;CAPINA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0110;1;CONSTRUIR BASE DE CONCRETO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0370;1;LIMPEZA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0440;1;REFAZER BASE DE CONCRETO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0460;1;REFORÇAR ESTRUTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0480;1;REINSTALAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0510;1;REMANEJAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0530;1;REMARCAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0560;1;RETIRAR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0600;1;SUBSTITUIR MARCO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0620;1;TROCAR;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-MASIN;0630;1;OUTROS;FALSO;01/01/1993;;TR022506;12/08/2019;;;;
A;MC-PAVIM;0010;1;ABERTURA DE VALA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PAVIM;0040;1;APOIO - CIVIL;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PAVIM;0110;1;CONSTRUIR BASE DE CONCRETO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PAVIM;0160;1;DESVIO DE ÁGUAS PLUVIAIS;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PAVIM;0370;1;LIMPEZA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PAVIM;0390;1;MOVIMENTAÇÃO DE TERRA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PAVIM;0400;1;NIVELAMENTO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PAVIM;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PAVIM;0430;1;RECOMPOSIÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PAVIM;0460;1;REFORÇAR ESTRUTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PAVIM;0470;1;OUTROS;FALSO;01/01/1993;;TR022506;13/08/2019;;;;
A;MC-PODAT;0060;1;ATUALIZAR/PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PODAT;0260;1;INSTALAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PODAT;0300;1;INSTALAR PROTEÇÃO MECÂNICA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PODAT;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PODAT;0440;1;REFAZER BASE DE CONCRETO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PODAT;0520;1;REMANEJAR POSTE;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PODAT;0530;1;REMARCAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PODAT;0730;1;TROCAR POSTE;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PODAT;0740;1;OUTROS;FALSO;01/01/1993;;TR022506;13/08/2019;;;;
A;MC-PORES;0060;1;ATUALIZAR/PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PORES;0110;1;CONSTRUIR BASE DE CONCRETO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PORES;0260;1;INSTALAR PLACA DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PORES;0270;1;INSTALAR POSTE;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PORES;0300;1;INSTALAR PROTEÇÃO MECÂNICA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PORES;0370;1;LIMPEZA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
A;MC-PORES;0420;1;PINTURA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
