TPCATALOGO;GRUPOCODE;CODE;DESCRICAO;STATUS;TIPONS;PRECO;CATALOGO;
2;REPA;0086;(D) CONST/REPARAR PRUMADA INDIV COBRE 3";VT;;VT_REPA_0086
2;REPA;0086;(D) CONST/REPARAR PRUMADA INDIV COBRE 3";SS;;SS_REPA_0086
2;REPA;0086;(D) CONST/REPARAR PRUMADA INDIV COBRE 3";SV;;SV_REPA_0086
2;REPA;0086;(D) CONST/REPARAR PRUMADA INDIV COBRE 3";RL;;RL_REPA_0086
2;REPA;0086;(D) CONST/REPARAR PRUMADA INDIV COBRE 3";AC;;AC_REPA_0086
2;REPA;0087;(D) CONST/REPARAR PRUMADA INDIV COBRE 4";AT;;AT_REPA_0087
2;REPA;0087;(D) CONST/REPARAR PRUMADA INDIV COBRE 4";VT;;VT_REPA_0087
2;REPA;0087;(D) CONST/REPARAR PRUMADA INDIV COBRE 4";SS;;SS_REPA_0087
2;REPA;0087;(D) CONST/REPARAR PRUMADA INDIV COBRE 4";SV;;SV_REPA_0087
2;REPA;0087;(D) CONST/REPARAR PRUMADA INDIV COBRE 4";RL;;RL_REPA_0087
2;REPA;0087;(D) CONST/REPARAR PRUMADA INDIV COBRE 4";AC;;AC_REPA_0087
W;SCON;0040;(D) CONST/REPARAR PRUMADA INDIV COBRE 4";AC;;AC_SCON_0040
W;SCON;0040;(D) CONST/REPARAR PRUMADA INDIV COBRE 4";SS;;SS_SCON_0040
W;SCON;0040;(D) CONST/REPARAR PRUMADA INDIV COBRE 4";RL;;RL_SCON_0040
W;SCON;0040;(D) CONST/REPARAR PRUMADA INDIV COBRE 4";AT;;AT_SCON_0040
W;SRIE;0046;(D) CONST/REPARAR RAMAL INTER COB 1 1/2";AT;;AT_SRIE_0046
W;SRIE;0046;(D) CONST/REPARAR RAMAL INTER COB 1 1/2";AC;;AC_SRIE_0046
W;SRIE;0048;(D) CONST/REPARAR RAMAL INTER COB 2 1/2";AT;;AT_SRIE_0048
W;SRIE;0048;(D) CONST/REPARAR RAMAL INTER COB 2 1/2";AC;;AC_SRIE_0048
W;SRIE;0045;(D) CONST/REPARAR RAMAL INTERNO COBRE 1";AT;;AT_SRIE_0045
W;SRIE;0045;(D) CONST/REPARAR RAMAL INTERNO COBRE 1";AC;;AC_SRIE_0045
W;SRIE;0047;(D) CONST/REPARAR RAMAL INTERNO COBRE 2";AT;;AT_SRIE_0047
