ARBPL,WERKS,LVORM,KTEXT
COM0202;CG02;;Veículo de Emergência - RMSP;
COM0203;CG02;;VEICULO;
COM0204;CG02;;VEICULO;
COM0205;CG02;;VEICULO;
COM0206;CG02;;VEICULO DE MANUTENÇÃO VALE;
COM0207;CG02;;VEICULO - MANUTENCAO RMSP - OOM1;
COM0208;CG02;;VEICULO;
COM0209;CG02;;VEICULO;
COM0210;CG02;;VEICULO;
COM0211;CG02;;VEICULO;
COM0212;CG02;;VEICULO;
OSS0702;CG02;;VEICULO;
OSS0777;CG02;;VEICULO;
COM0672;CG02;;VEICULO;
COM0547;CG02;;VEICULO;
COM0546;CG02;;VEICULO;
COM0548;CG02;;VEICULO;
COM0549;CG02;;VEICULO;
COM0550;CG02;;VEICULO;
COM0551;CG02;;VEICULO;
COM0552;CG02;;VEICULO;
EZC0499;CG02;;EZC;
SEN0899;CG02;;SENA;
CME0759;CG02;;CME - NEW HOUSING;
SAN0909;CG02;;SANEAR - INCENTIVO CONVERSÃO;
UNIFORT1;CG02;;UNIFORTE - MANUTENÇÃO INTERIOR;
UNIFORT2;CG02;;UNIFORTE - MANUTENÇÃO VALE;
ARE0600;CG02;;ARECCO;
ACT0001;CG02;;ACTARIS;
MAN0001;CG02;;MEDIDORES INDUSTRIAIS DESATIVADOS;
"ARE0605;CG02;;ARECCO - PROGRAMA ""CHAVE NA MÃO"";"
"EZC0405;CG02;;EZC - PROGRAMA ""CHAVE NA MÃO"";"
COM0532;CG02;;VEICULO;
COM0932;CG02;;VEICULO;
MDJ0444;CG02;;EZC;
AQUEC001;CG02;;PROGRAMA AQUECEDORES;
ZIL0499;CG02;;ZILBERGÁS / Mudança med. coletiva p/ ind;
ENGIPCAT;CG02;;ENGIBRAS PROTEÇÃO CATÓDICA;
ENGIESTA;CG02;;ENGIBRAS MANUTENÇÃO ESTAÇÃO;
ENGESTA1;CG02;;ENGIBRAS MANUTENÇÃO ESTAÇÃO - PDA01;
ENGESTA2;CG02;;ENGIBRAS MANUTENÇÃO ESTAÇÃO - PDA02;
ENGICRM;CG02;;ENGIBRAS MANUTENÇÃO CRM;
ENGCRM1;CG02;;ENGIBRAS MANUTENÇÃO CRM - PDA01;
ENGCRM2;CG02;;ENGIBRAS MANUTENÇÃO CRM - PDA02;
ENGIVALV;CG02;;ENGIBRAS MANUTENÇÃO VÁLVULA;
ENGVALV1;CG02;;ENGIBRAS MANUTENÇÃO VÁLVULA  - PDA01;
ENGVALV2;CG02;;ENGIBRAS MANUTENÇÃO VÁLVULA  - PDA02;
ENGPCAT1;CG02;;ENGIBRAS PROTEÇÃO CATÓDICA - PDA01;
ENGPCAT2;CG02;;ENGIBRAS PROTEÇÃO CATÓDICA - PDA02;
ENGPCAT3;CG02;;ENGIBRAS PROTEÇÃO CATÓDICA - PDA03;
ENGPCAT4;CG02;;ENGIBRAS PROTEÇÃO CATÓDICA - PDA04;
ENGIPVAZ;CG02;;ENGIBRAS PESQUISA DE VAZAMENTO;
ENGPVAZ1;CG02;;ENGIBRAS PESQUISA DE VAZAMENTO - PDA01;
ENGPVAZ2;CG02;;ENGIBRAS PESQUISA DE VAZAMENTO - PDA02;
ENGIPATR;CG02;;ENGIBRAS PATRULHAMENTO DE REDE;
ENGPATR1;CG02;;ENGIBRAS PATRULHAMENTO DE REDE - PDA01;
ENGPATR2;CG02;;ENGIBRAS PATRULHAMENTO DE REDE - PDA02;
ENGPATR3;CG02;;ENGIBRAS PATRULHAMENTO DE REDE - PDA03;
ENGPATR4;CG02;;ENGIBRAS PATRULHAMENTO DE REDE - PDA04;
COM0002;CG02;;VEICULO;
COM0001;CG02;;EMERGÊNCIA 1º ATENDIMENTO;
COM0003;CG02;;VEICULO;
COM0008;CG02;;VEICULO;
LIMCG001;CG02;;MAM - Mão de Óbra Comgas - LIMEIRA 001;
LIMCG002;CG02;;MAM - Mão de Óbra Comgas - LIMEIRA 002;
JUNCG001;CG02;;MAM - Mão de Óbra Comgas - JUNDIAÍ 001;
JUNCG002;CG02;;MAM - Mão de Óbra Comgas - JUNDIAÍ 002;
CAMCG001;CG02;;MAM - Mão de Óbra Comgas - CAMPINAS 001;
CAMCG002;CG02;;MAM - Mão de Óbra Comgas - CAMPINAS 002;
ENGCAPU1;CG02;; ENGIBRAS POLO CAPUAVA  - PDA01;
ENGCUBA1;CG02;; ENGIBRAS POLO CUBATÃO  - PDA01;
FAM4706;CG02;;FAMOX / Mudança med. coletiva p/ ind.;
SEN0888;CG02;;SENA - TROCA DE MEDIDORES;
OSSERVIC;CG02;;OS SERVIÇOS;
ENGBUTA1;CG02;; ENGIBRAS POLO BUTANTÃ  - PDA01;
CTLACRE1;CG02;;CONTROLE DE LACRE;
ENGBUTA2;CG02;; ENGIBRAS POLO BUTANTÃ  - PDA02;
ENGSUZA1;CG02;; ENGIBRAS POLO SUZANO  - PDA01;
ENGCENT1;CG02;; ENGIBRAS POLO CENTRO  - PDA01;
ENGCENT2;CG02;; ENGIBRAS POLO CENTRO  - PDA02;
ENGCENT3;CG02;; ENGIBRAS POLO CENTRO  - PDA03;
ENGABCD1;CG02;; ENGIBRAS POLO ABCD  - PDA01;
ENGABCD2;CG02;; ENGIBRAS POLO ABCD  - PDA02;
MECCG001;CG02;;MAM - Mão-de-obra Comgas - Mec.RMSP001;
MECCG002;CG02;;MAM - Mão-de-obra Comgas - Mec.RMSP001;
COM0927;CG02;;VEICULO;
ZIL0333;CG02;;ZILBERGAS;
ENGPCAT6;CG02;;ENGIBRAS PROTEÇÃO CATÓDICA - PDA01;
SEN0400;CG02;;SENA - ASSISTÊNCIA TÉCNICA  SANTOS;
COM0128;CG02;;VEICULO;
OAS0977;CG02;;OAS - CASA COR SANTOS;
MONT-001;CG03;;MONTAGEM DE KITS FIGUEIRA;
COM0084;CG02;;Placa FPS1788 - 1º Atendimento SP;
COM0087;CG02;;VEICULO - INSTRUM. / ODORIZ. - FELIPE;
COM0088;CG02;;Veículo de Emergência Manutenção Baixada;
UNI2772;CG02;;PROJETO SANTOS;
MPR0002;CG02;;MANUTENÇÃO PREVENTIVA VALE DO PARAIBA;
COM0180;CG02;;VEICULO;
COM0217;CG02;;VEICULO;
PVAZCG01;CG02;;PESQUISA DE VAZAMENTO_COMGAS;
UNI0401;CG02;;UNIGAS - ATM / LNC VALE;
UNI3325;CG02;;UNIFORTE - RAMAIS CAMPINAS;
CGP0209;CG02;;MANUTENÇÃO - RMBS;
COM0089;CG02;;VEICULO 0089 - RMBS;
M130001;CG02;;MC 13 INSTALAÇÕES E MONTAGENS;
COM0091;CG02;;VEICULO 0091 - RMBS;
DIN0001;CG02;;DINÂMICA GÁS LTDA;
FID0001;CG02;;FIDEGÁS PEÇAS E ACESSÓRIOS LTD;
GRA0001;CG02;;GRAZIANO JÚNIOR ENGENHARIA;
CON0001;CG02;;CONEXÃO MONTAGENS TECNICAS;
ELE0001;CG02;;ELECNOR DO BRASIL LTDA;
MER0500;CG02;;MERLINI ENG. DE SEG. E PLANEJ.;
SEN0800;CG02;;SENA ECAL EQUIP. E INSTAL. LTD;
TRA0001;CG02;;TRANSTUSA BRASIL LTDA.;
UNI0001;CG02;;FERNANDES E FERNANDES - MANUTENÇÃO - SP;
MAC0001;CG02;;M.A.C AQUECEDORES;
PVB0001;CG02;;PVB CONSULTORIA;
CAS0001;CG02;;CASA CLIMA;
EGS0001;CG02;;(E-GÁS) - R.D.D'OLIVEIRA HIDRAULICA;
GAS0001;CG02;;GAS PLUS SERVIÇOS;
